Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
PJ MASKS DINO DELUXE MINI VEHICLE SET,No ratings yet,Nan,40.00,"- The PJ Masks Mini Vehicle 5-Pack includes Catboy, Gekko, Owlette, Romeo, and Night Ninja in their Dino Trouble Vehicles.",3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303737552
Braun Silk-Epil 5620 Epilator,(43),4.5,65.00,"Gentle: Epilator for women and perfect for beginners, with a speed setting for extra gentle hair removal",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306916042
Remington S3505gp Straightener Set,No ratings yet,Nan,39.99,"Give the gift of style, with the Style Edition Straightener Gift Set and it's Premium Storage Pouch, Styling Comb and 2 On-Trend Styling Clips. Create your style with 4x Protection* for smooth, shiny, less static hair, thanks to the Anti-Static, Ceramic, Tourmaline Ionic and Smooth Glide Coating*. In addition, enjoy personalised styling by choosing the perfect temperature for your hair, with the Variable Temperature Settings up to 230°C.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307037815
Braun Series 3 310Bt Shaver And Styler,(11),4.3,50.00,"Includes 3-Flex head for efficiency and skin comfort, one beard trimmer head and five combs for stubbles and beards (1-7mm)",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307208654
Babyliss 5781U Midnight Luxe Hairdryer,(1),5,35.00,"The BaByliss 2300W Midnight Luxe dryer delivers a fast smooth blow-dry. The ionic system releases conditioning ions to reduce frizz, smooth hair and enhance natural shine. The variable heat and speed settings give you total drying and styling control whilst the lightweight design ensures comfortable handling for an effortless blow-dry.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307179848
Wahl Afro Straightner Zx866,(4),5,33.00,Designed for Afro & frizzy hair,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/283160307
Braun Bt3240 Beard Trimmer And Gilette,(45),4.8,42.00,"Achieve your style effortlessly with the Braun BT3240 beard trimmer & hair clipper for men. Delivering ultimate accuracy for an even cut, the BT3240 features a precision dial with 39 length settings and comes with Lifetime Sharp Blades. Washable trimmer head and comb (device should not be held under water).",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307037809
Babyliss 2597U Super Smooth Wide 235Straightener,(7),4.6,30.00,"The BaByliss Smooth Po Wide hair straightener with professional Advanced Ceramics™ heating system gives ultra-fast heat up and consistent even heat on every section for lasting smoothness. The wide 32mm tourmaline-ceramic coated plates and ionic technology makes them perfect for thicker longer hair, creating a smooth, shiny finish. With 6 digital settings from 140°C to 235°C for use on all hair types whilst giving optimum styling care.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307179900
Philips S1231/41 Rotary Shaver,(79),4.6,40.00,H19cm x W13.8cm x D7.2cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307109253
Babyliss 5753Ru Berry Crush Hairdryer,No ratings yet,Nan,26.00,The BaByliss 2200W Berry Crush dryer with advanced airflow technology delivers the drying performance of a salon-grade dryer but with a lightweight design for a comfortable blow-dry. With super ionic frizz-control to smooth the hair and enhance shine as you dry. 3 heat settings and 2 speed settings for controlled drying and styling. Slim concentrator nozzle for smooth styling. 2.5m long length cord.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307179883
Wahl Straightening Comb 24W Zx698,(2),3.5,29.00,Ideal for straightening even the most curly & frizzy Afro Caribbean hair,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/279544672
Peppa New Range Play Train & Figure,(20),4.7,20.00,Includes 1 wooden Grandpa Pig figure with ‘drop n play' feet it can be easily slotted into any Peppa Pig wooden vehicle or playset,2 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306869327
Little People Dc Batmobile Playset,(20),4.8,20.00,Push-along Batmobile that transforms into a Little People® playset for endless toddler Super Hero play,1.5 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306564519
Wahl Face And Body Trimmer,No ratings yet,Nan,30.00,"3 in 1 rechargeable groomer, designed for painless body hair removal. Sleek, ergonomic design for handling all areas and soft touch grip for comfortable use.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307032210
Thomas Hyper Glow Engine Assorted,No ratings yet,Nan,16.00,Thomas & Friends Hyper Glow motorized toy trains feature lights that leave a glowing trail on glow-in-the-dark TrackMaster track,36 Months,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304057099
Remington G3 Mgk,No ratings yet,Nan,25.00,"The Remington graphite series G3 multi grooming kit is the go-to solution for all of your grooming needs. It has washable, graphite coated blades with comfort tips and a choice of combs and trimmers for smooth glide comfort on different hair lengths on your beard and body. Durable self-sharpening blades won't let you down, they will ensure that the blades are sharp and ready whenever you are, so you can always enjoy precision cutting performance. One tool for every style: The kit comes complete with a choice of grooming attachments to achieve different facial hair styles from beards to a close-shaven look. The G3 comes with six versatile attachments: A 30 mm main blade, linear nose, ear and eyebrow trimmer, dual adjustable comb (2-20 mm), two fixed combs (1.5 and 3 mm) and TST precision trimmer, ideal for head to toe grooming. Grooming on the go: The G3 is cordless and gives you up to 40 minutes usage from a single charge and everything can be stored easily inside its own premium storage bag. It has been designed for both clean-shaven looks and beards so you won't have to switch your kit if you want to switch your style.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307037775
Peppas New Range Play Family Car & Figure,(19),4.5,13.00,Classic Peppa Pig wooden push along car with smooth-rolling wheels and enough space for 3 wooden Peppa Pig figures,2 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306862916
Go Cook Travel Mug Azure 450Ml,No ratings yet,Nan,10.00,"Stay hydrated on the go. Using double-walled vacuum technology, this Flask is made of high grade stainless steel and will keep your drinks cold for up to 12 hours & hot for up to 5 hours.",36 Months,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304851760
Go Cook Travel Mug Rose Gold 450Ml,(1),1,10.00,"Stay hydrated on the go. Using double-walled vacuum technology, this Flask is made of high grade stainless steel and will keep your drinks cold for up to 12 hours & hot for up to 5 hours.",36 Months,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304848177
Philips Pq203/17 Two Head Shaver,(112),4.5,17.00,Philips electric shaver with travel pouch,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/273631808
Blaze Slam & Go,No ratings yet,Nan,12.00,Collect them all to recreate the great race and chase scenes from the Blaze and the Monster Machines television show! Each sold separately and subject to availability.,36 Months,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/291684793
Peppas New Range Play Family Figure Pack,No ratings yet,Nan,10.00,The figures feature ‘drop n play' feet so they can be easily slotted into the wooden bench provided or any Peppa Pig wooden vehicle or playset,2 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306862909
Paw Patrol Vehicle Pup Everest,No ratings yet,Nan,10.00,"Everest is ready to go in ice or snow! With authentic detailing, working wheels and a moveable claw, Everest's Snow Plough is ready to take on exciting rescue missions!",3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305939097
Philips Nose Trimmer Nt3650,(22),4.5,14.00,H19cm x W10cm x D3.6cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307109269
Wahl Precision Eyebrow Trimmer,No ratings yet,Nan,15.00,"Compact battery-operated trimmer for quick and painless hair removal, sized to trim intricate areas such as eyebrows and upper lip. The sleek and elegant design is ideal for travel and keeping in your bag for on-the-go touch ups.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307037739
Thomas Knapford Station Push Along Playset,(5),4.4,30.00,"Thomas & Friends TrackMaster train set includes Knapford Station, track, bridge and push-along Thomas train with passenger car",36 Months,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306714389
Breville Lustra 4 Slice Toaster White,No ratings yet,Nan,40.00,"Your toaster is there for breakfast, lunch, dinner, and any snack in between; from classic white and nourishing wholegrain to a cheeky crumpet. This sleek matt white design from the Lustra Collection is packed with handy features to ensure that whatever you're toasting, it's browned just the way you like it. Clean white illuminated controls add a contemporary touch, while highlighting the cancel, defrost and reheat functions for quick and easy use. Other features: 'Lift & Look' to check toast progress without cancelling, high-lift facility to remove smaller slices without burning fingers, and deep variable width slots for different bread sizes, plus independent 2-slice controls. Complete the look with the Breville Lustra Matt White Jug Kettle.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307059956
Breville Lustra 4 Slice Toaster Storm Black,No ratings yet,Nan,40.00,"Your toaster is there for breakfast, lunch, dinner, and any snack in between; from classic white and nourishing wholegrain to a cheeky crumpet. This sleek matt black design from the Lustra Collection is packed with handy features to ensure that whatever you're toasting, it's browned just the way you like it. Clean white illuminated controls add a contemporary touch, while highlighting the cancel, defrost and reheat functions for quick and easy use. Other features: 'Lift & Look' to check toast progress without cancelling, high-lift facility to remove smaller slices without burning fingers, and deep variable width slots for different bread sizes, plus independent 2-slice controls. Complete the look with the Breville Lustra Matt Black Jug Kettle.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307059933
Russell Hobbs Colours 2 Slice Toaster Grey,(34),4.4,32.00,"Defrost, Reheat & Cancel Functions",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/293017884
In The Night Garden Musical Igglepiggle,No ratings yet,Nan,25.00,Musical Textured Iggle Piggle is made from super-soft fabrics making him perfect for cuddles. The textured fabrics and gentle music will help to stimulate senses through touch and sound,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306564601
Tesco 4K Hdmi Switch 3-Way,(1),4,15.00,Cable: H1.0cm x W1.58cm x D100cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303759179
Belkin HDMI Cable Dual Swivel 2m Gold Plated Black,(7),5,15.00,2 metre length,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/272699620
Integral Usb 128Gb,No ratings yet,Nan,24.00,"The Integral Black is a fantastic value USB Flash Drive. Its clever design allows you to store the cap on the end of the Flash Drive when in use. The Black USB provides a strong combination of price, performance and durability.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306855620
Moulinex Toaster Black,No ratings yet,Nan,25.00,"3 dedicated functions at the press of a button: Stop, to immediately stop the toasting cycle; Defrost, to toast frozen bread; Reheat, to heat previously toasted snacks.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306992727
Moulinex Toaster Pepper,No ratings yet,Nan,25.00,"3 dedicated functions at the press of a button: Stop, to immediately stop the toasting cycle; Defrost, to toast frozen bread; Reheat, to heat previously toasted snacks.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306992704
Blippi My Buddy Blippi,No ratings yet,Nan,18.00,My Buddy Blippi features 15 recognizable Blippi sounds and phrases! Just squeeze Blippi's belly to activate!,3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306964024
Russell Hobbs Waverley Red Toaster,No ratings yet,Nan,17.50,"Make every morning an adventure with the Waverly 2 Slice Toaster. Inspired by the legendary ships of explorers that have travelled the world, this strong stainless steel and sleek red toaster is a stylish statement piece with a story to tell. Whether you're making your little one a chunky slice of jam on toast to cure their tummy rumbles before school or you're buttering up a quick slice before heading out to work, we want to help prepare you for every adventure that's ahead. So sit down and enjoy a tasty slice of toast because after all, every good adventure starts with a good breakfast.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302362921
Russell Hobbs Waverley Cream Toaster,No ratings yet,Nan,17.50,"Make every morning an adventure with the Waverly 2 Slice Toaster. Inspired by the legendary ships of explorers that have travelled the world, this strong stainless steel and sleek cream toaster is a stylish statement piece with a story to tell. Whether you're making your little one a chunky slice of jam on toast to cure their tummy rumbles before school or you're buttering up a quick slice before heading out to work, we want to help prepare you for every adventure that's ahead. So sit down and enjoy a tasty slice of toast because after all, every good adventure starts with a good breakfast.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302362944
Russell Hobbs Waverley Black Toaster,No ratings yet,Nan,17.50,"Make every morning an adventure with the Waverly 2 Slice Toaster. Inspired by the legendary ships of explorers that have travelled the world, this strong stainless steel and sleek black toaster is a stylish statement piece with a story to tell. Whether you're making your little one a chunky slice of jam on toast to cure their tummy rumbles before school or you're buttering up a quick slice before heading out to work, we want to help prepare you for every adventure that's ahead. So sit down and enjoy a tasty slice of toast because after all, every good adventure starts with a good breakfast.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302932201
Tesco Textured Plastic Toaster 2 Slice - White,No ratings yet,Nan,15.00,H27cm x W18.4cm x D19.6cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305877751
Tesco Textured Plastic Toaster 2 Slice - Black,(2),5,15.00,H27cm x W18.4cm x D19.6cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305877768
Premier League Pocket Tin Security Tagged,No ratings yet,Nan,9.99,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307398109
Tesco Tb4t20 4 Slice Long Slot Toaster,No ratings yet,Nan,12.00,7 settings and adjustable browning control,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305877722
Groov-e iPhone 11 Glass Screen Protector,No ratings yet,Nan,10.00,"iPhone 11 Screen Protector, with 9H hardness. The anti-scratch protector is a great way to keep your mobile protected, while still having high touch sensitivity. It is case friendly, with the protector cut out to match your mobile to ensure important ports are kept open. The glass has an easy bubble free application.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306351686
Groov-e iPhone 11 Pro Max Glass Screen Protector,No ratings yet,Nan,10.00,"iPhone 11 Pro Max Screen Protector, with 9H hardness. The anti-scratch protector is a great way to keep your mobile protected, while still having high touch sensitivity. It is case friendly, with the protector cut out to match your mobile to ensure important ports are kept open. The glass has an easy bubble free application.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306351801
Groov-e iPhone 11 Pro Glass Screen Protector,No ratings yet,Nan,10.00,"iPhone 11 Pro Screen Protector, with 9H hardness. The anti-scratch protector is a great way to keep your mobile protected, while still having high touch sensitivity. It is case friendly, with the protector cut out to match your mobile to ensure important ports are kept open. The glass has an easy bubble free application.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306351755
Imaginext Slam & Go Dc Vehicles Assorted,(5),3,7.00,Assortment of DC Super Friends mystery figure and vehicle sets. Each box includes 1 mystery figure and 1 vehicle (assembly required).,36 Months,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306596436
Nerf Ultra Darts,No ratings yet,Nan,6.00,"Stock up with this refill pack of 20 Nerf Ultra darts for Nerf Ultra blasters! Nerf Ultra darts are the furthest flying Nerf darts Ever - up to 36 metres! These ground-breaking darts feature an innovative flight tip, Aerofin technology and Nerf Ultra foam. Nerf Ultra darts only work with Nerf Ultra blasters. Experience the gold standard in Nerf dart blasting with Nerf Ultra blasters and darts - their advanced design and performance delivers extreme distance, accuracy and speed. Take your game to the next level with Nerf Ultra blasters and darts! (Blasters each sold separately.)",20 x Dart Refill,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306862997
Tesco Tb2t20 2 Slice Toaster,(1),3,7.50,7 settings and adjustable browning control,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305877716
Multi Pack League 2020 Security Tagged,No ratings yet,Nan,3.99,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/308278319
Trust Usb 2.0 Card Reader,No ratings yet,Nan,5.00,USB Interface type,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303341651
Trendz Stylus Pen,No ratings yet,Nan,3.00,"A slimline, retractable rollerball pen and a touchscreen stylus with a rubber tip that provides greater accuracy, gives more comfort and reduces fingerprints when using your device",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303759094
Stickers Premier League Security Tagged,No ratings yet,Nan,0.70,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/308278279
Integral Micro Sd 256Gb,No ratings yet,Nan,40.00,"Integral Premium High Speed microSD (microSDHC/XC) cards are the perfect partner for your high-spec smartphone or tablet. Enjoy more space for photos, videos, music and apps. These superior cards offer super-fast read and write speeds and you can record 4K Ultra High-Definition video and take burst mode photos with confidence.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306855614
Integral Micro Sd 128Gb,No ratings yet,Nan,28.00,"Integral Premium High Speed microSD (microSDHC/XC) cards are the perfect partner for your high-spec smartphone or tablet. Enjoy more space for photos, videos, music and apps. These superior cards offer super-fast read and write speeds and you can record 4K Ultra High-Definition video and take burst mode photos with confidence.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306855608
Defence Samsung A41 Screen Protector,No ratings yet,Nan,15.00,"Incredibly smooth and crystal clear, Defence Screen offers amazing clarity, shatter protection, and a premium glassy feel.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307611850
Defence Samsung A21s Screen Protector,No ratings yet,Nan,15.00,"Incredibly smooth and crystal clear, Defence Screen offers amazing clarity, shatter protection, and a premium glassy feel.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307659718
Defence Samsung S20fe Screen Protector,No ratings yet,Nan,15.00,"Incredibly smooth and crystal clear, Defence Screen offers amazing clarity, shatter protection, and a premium glassy feel.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307704798
Defence iPhone 12/12 Pro Glass Screen Protector,No ratings yet,Nan,15.00,"Incredibly smooth and crystal clear, Defence Screen offers amazing clarity, shatter protection, and a premium glassy feel.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307591215
Defence iPhone 12 Pro Max Glass Screen Protector,No ratings yet,Nan,15.00,"Incredibly smooth and crystal clear, Defence Screen offers amazing clarity, shatter protection, and a premium glassy feel.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307591209
Defence iPhone 12 Mini Glass Screen Protector,No ratings yet,Nan,15.00,"Incredibly smooth and crystal clear, Defence Screen offers amazing clarity, shatter protection, and a premium glassy feel.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307591221
Tesco 2M High Performance Vga Cable,(3),5,10.00,H1.5cm x W3.5cm x D200cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/291446753
Tesco 10M High Performance Aerial Lead Kit,(1),5,12.00,Cable: H1.4cm x W:1.4cm x D1000cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/291446649
Minecraft Lunch Bag,No ratings yet,Nan,6.00,Zak UK Ltd,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306371459
Zak Follow Your Dreams Lunch Bag,No ratings yet,Nan,6.00,Zak UK Ltd,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306371472
Groov-e Samsung S10 Glass Screen Protector,(1),1,10.00,"Samsung S10 Screen Protector, with 9H hardness. The anti-scratch protector is a great way to keep your mobile protected, while still having high touch sensitivity. It is case friendly, with the protector cut out to match your mobile to ensure important ports are kept open. The glass has an easy bubble free application.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306352339
Groov-e iPhone XR Glass Screen Protector,No ratings yet,Nan,10.00,"iPhone XR Screen Protector, with 9H hardness. The anti-scratch protector is a great way to keep your mobile protected, while still having high touch sensitivity. It is case friendly, with the protector cut out to match your mobile to ensure important ports are kept open. The glass has an easy bubble free application.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306352190
Groov-e Samsung S20 Glass Screen Protector,No ratings yet,Nan,10.00,"Samsung S20 Screen Protector, with 9H hardness. The anti-scratch protector is a great way to keep your mobile protected, while still having high touch sensitivity. It is case friendly, with the protector cut out to match your mobile to ensure important ports are kept open. The glass has an easy bubble free application.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306352299
Groov-e iPhone X/XS Glass Screen Protector,No ratings yet,Nan,10.00,"iPhone X/XS Screen Protector, with 9H hardness. The anti-scratch protector is a great way to keep your mobile protected, while still having high touch sensitivity. It is case friendly, with the protector cut out to match your mobile to ensure important ports are kept open. The glass has an easy bubble free application.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306352103
Groov-e iPhone 6/7/8/SE Plus Glass Screen Protector,No ratings yet,Nan,10.00,"iPhone 6/7/8 Plus Screen Protector, with 9H hardness. The anti-scratch protector is a great way to keep your mobile protected, while still having high touch sensitivity. It is case friendly, with the protector cut out to match your mobile to ensure important ports are kept open. The glass has an easy bubble free application.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306352028
Groov-e iPhone XS Max Glass Screen Protector,No ratings yet,Nan,10.00,"iPhone XS Max Screen Protector, with 9H hardness. The anti-scratch protector is a great way to keep your mobile protected, while still having high touch sensitivity. It is case friendly, with the protector cut out to match your mobile to ensure important ports are kept open. The glass has an easy bubble free application.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306352253
Groov-e iPhone 6/7/8/SE Glass Screen Protector,No ratings yet,Nan,10.00,"iPhone 6/7/8 Screen Protector, with 9H hardness. The anti-scratch protector is a great way to keep your mobile protected, while still having high touch sensitivity. It is case friendly, with the protector cut out to match your mobile to ensure important ports are kept open. The glass has an easy bubble free application.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306351945
Groov-E Samsung S9 Glass Screen Protector,No ratings yet,Nan,10.00,"Samsung S9 Screen Protector, with 9H hardness. The anti-scratch protector is a great way to keep your mobile protected, while still having high touch sensitivity. It is case friendly, with the protector cut out to match your mobile to ensure important ports are kept open. The glass has an easy bubble free application.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306353125
Tesco 1M High Performance Jack To Phono Lead,(1),5,6.00,H1.2cm x W1.2cm x D100cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/291446655
Tesco 1M Scart Lead Tcs1aw12,(2),5,6.00,H1.8cm x W5cm x D100cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/275657585
Tesco 2M Aerial Male To Female Lead,(3),5,7.00,H1.4cm x W1.4cm x D200cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/291446782
Tesco 1M High Performance Aux Lead,(5),4.6,5.00,H0.63cm x W0.63cm x D100cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/275657654
Wwe Kids,No ratings yet,Nan,4.99,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/308263862
Shopkins,No ratings yet,Nan,4.50,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/308263672
Ftl Friends,No ratings yet,Nan,3.99,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/308263165
Ftl Peppa Pig,No ratings yet,Nan,3.99,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/308263211
Tesco 2 Aerial Coaxial Couplers,No ratings yet,Nan,4.00,H1.3cm x W1.3cm x D2.5cm,2 x Aerial Coaxial Couplers,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/291446690
Smash Navy Lunch Bag 5Pc,No ratings yet,Nan,12.00,This Lunch bag is fully insulated with lining. It features 2 Zip fasten compartments and a soft top handle for comfortable transportation,3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306558396
Integral Sd 128Gb,No ratings yet,Nan,28.00,"Integral Premium High Speed SD (SDHC/XC) cards are a perfect fit for your DSLR, digital camera, camcorder and SD compatible PC. These cards offer super-fast read and write speeds and are ideal for 4K Ultra High-Definition video, large RAW photos and burst-mode photography.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306855597
Smash Football Combo,No ratings yet,Nan,7.00,"Football design, Includes 500ml twist top bottle (BPA free), Bottle kept cool with insulated side pocket.",3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306558429
Dancing Pandas Lunch Bag,No ratings yet,Nan,6.00,"Polar Gear dancing panda insulated cool bag. A fun, panda design with cute tutu trim on the front of the bag.",36 Months,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306390944
Floral Design Cc Lunch Bag,No ratings yet,Nan,6.00,This Floral print design Lunch Bag with wipe clean antibacterial insulated lining is perfectly sized for lunches or outings.,3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306641429
Smash Camo Lunch Bag,No ratings yet,Nan,6.00,"This Camo design, with wipe clean antibacterial insulated lining is perfectly sized for lunches or outings.",3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306641435
Polar Gear Unicorn Lunch Bag,No ratings yet,Nan,6.00,Polar Gear unicorn insulated backpack cool bag with a fun unicorn design that includes shiny holographic and soft plush elements.,36 Months,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306390846
Football Pitch Lunch Bag,No ratings yet,Nan,6.00,"Polar Gear football pitch insulated cool bag with a fun, interactive football pitch on the front of the cool bag.",36 Months,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306390973
Mickey Mouse A5 Notebook,No ratings yet,Nan,4.00,"Add a touch of Disney magic to your note-taking with this officially licensed Disney Notebook. The notebook is A5, a cardboard front and back cover and has 80 ruled sheets. The cover features the iconic Mickey and Minnie Mouse in a classic style and a pattern of Mickey and Minnie mouse logos",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306992831
Dinomite A5 Notebook,No ratings yet,Nan,3.60,"You won't be able to ‘Tricera-top' this cool novelty notebook. This hardback notebook is covered with green textured fabric resembling the scales of a dinosaur and features a layered patch of the triceratops face complete with embroidered features and white horns. It contains 80 sheets of lined pages idea for dotting down notes, thoughts and ideas.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306726595
Smash Grey & Blue Lunch Bag,No ratings yet,Nan,3.50,H23cm x W23cm x D4cm,3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306558488
Smash Blue & Pink Lunch Bag,No ratings yet,Nan,3.50,H23cm x W24cm x D4cm,3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306558471
Tesco Head In The Clouds A6 Journal,(1),1,2.50,PU cover A6 Journal,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304859377
Easystyle Rpet Tumbler Go Green 53Cl 20 Pack,No ratings yet,Nan,2.50,"Printed 100% r-PET cold cup - CE marked Pint to brim. Great for outdoor events, parties, BBQs and picnics. Unbreakable so no risk of glass on the lawn. Made from 100% Recycled Plastic and Recyclable. These are made from post-consumer waste plastics (soda bottles, cups and tumblers recycled from events and festivals) and can go on to be recycled again. Great application of the Reduce Recycle Reuse all in one product (made from less plastic, made from recycled plastic thus reusing plastic and can go on to be recycled). By purchasing products made from recycled plastics, you help promote a circular economy and encourage the recycling stream diverting plastics from landfills and oceans. Half Pint has a capacity of 16oz or 568ml to brim. 20 Pint Tumblers per Sleeve",20 x Tumbler,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307128944
Tesco You Can Never Dream Too Big A5 Notebook,No ratings yet,Nan,1.50,"Tesco Stores Ltd.,",Cover. Widely Recycled,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304859360
Breville Lustrajug Kettle Black,No ratings yet,Nan,40.00,"Your kettle is the workhorse of your kitchen, always there and always on show. So make sure yours looks amazing. This sleek matt black design from the Lustra Collection is complemented by polished chrome and cool white illumination. A balanced handle design, easy-grip lift-off lid and contoured spout make this kettle comfortable and easy to use. The 1.7L capacity boils up to 8 cups and the concealed 3kW element provides a quick boil. Accurate filling is easy thanks to the rear water window, while the 360° base is perfect for left and right hand use. A fine mesh filter helps keep limescale at bay and is easily removed for cleaning. Cord storage in the base helps keep your worktop tidy. Complete the look with the Breville Lustra Matt Black 4 Slice Toaster.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307059927
