Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Gourmet Gold Melting Heart Chicken 85G,(17),4.3,0.50,Complete pet food for adult cats.,"Meat and Animal Derivatives (of which 4% of Chicken), Fish and Fish Derivatives, Minerals, Various Sugars",Nan,Moisture:78.0%Protein:10.5%Fat content:7.0%Crude ash:2.8%Crude fibres:0.03%Nutritional additives:IU/kg:Vit. A:896Vit. D3:137-mg/kg:Ferrous sulphate monohydrate:31.5Calcium iodate anhydrous:0.39Cupri,https://www.tesco.com/groceries/en-GB/products/298437230
Tesco Standard Pate With Salmon 100G,(3),2.3,0.30,A complete pet food for adult cats,"Composition: Meat and Animal Derivatives (52%), Fish and Fish Derivatives (Salmon 4%), Minerals.Additives:Nutritional Additives per Kg: Taurine 300mg,  Zinc (Zinc Sulphate Monohydrate) 14 mg, Manganese (Manganese (II) Oxide) 1 mg, Copper (Cupric (II) Sulphate Pentahydrate) 0.5 mg, Iodine (Calcium Iodate Anhydrous) 0.5 mg, Vitamin D3 (Cholecalcipherol) 100 IU, Vitamin E (all-rac-alpha-Tocopherol-Acetat) 30 mg, Biotin 60 µg.Technological Additives: Preservatives.Analytical Constituents:Protein 9.0%Crude fibre 0.4%Fat content 5.5%Inorganic matter 2.0%Moisture 82.0%Calcium 0.3%Calories 91 per 100g",Nan,,https://www.tesco.com/groceries/en-GB/products/274746988
Gourmet Gold Chicken & Liver In Gravy 85G,(35),4.8,0.50,Complete pet food for adult cats.,"Meat and Animal Derivatives (of which Chicken 4%, Liver 4%), Cereals, Minerals, Various Sugars",Nan,Moisture:82.0%Protein:7.0%Fat content:3.2%Crude ash:2.1%Crude fibres:0.07%Nutritional additives:IU/kg:Vit. A:625Vit. D3:95-mg/kg:Ferrous sulphate monohydrate:22.1Calcium iodate anhydrous:0.28Cupri,https://www.tesco.com/groceries/en-GB/products/259503567
Sheba Tray Slices Gravy With Beef 85G,No ratings yet,Nan,0.50,Complete Wet pet food for adult cats.,"Meat and Animal Derivatives (45%, of which 92% Natural**, including 4% Beef), Cereals, Minerals, Various Sugars, *Natural Ingredients",Nan,"Protein:9.0Fat content:5.0Inorganic matter:2.0Crude fibre:0.30Moisture:82.0Copper (Copper(II) sulphate pentahydrate):1.3 mgIodine (Calcium Iodate, anhydrous):0.34 mgIron (Iron(II) sulphate monohydrate):16.8 mgManganese (Manganous sulphate m",https://www.tesco.com/groceries/en-GB/products/286765025
Sheba Tray Sauce Lover With Tuna 85G,No ratings yet,Nan,0.50,Sheba® high quality adult cat food and well crafted recipes,"Meat and Animal Derivatives (40%, of which 92% Natural*), Fish and Fish Derivatives (100% Natural*, including 4% Tuna), Cereals, Minerals, Various Sugars, *Natural ingredients",Nan,"Protein:8.5Fat content:5.0Inorganic matter:1.8Crude fibres:0.30Moisture:83.0Copper (Copper(II) sulphate pentahydrate):1.3 mgIodine (Calcium iodate, anhydrous):0.34 mgIron (Iron(II) sulphate monohydrate):16.8 mgManganese (Manganous sulphate, ",https://www.tesco.com/groceries/en-GB/products/286767461
Go Cat Chicken & Duck 2Kg,(580),5,3.99,Complete Pet Food for Adult Cats.,"Cereals, Meat and Animal Derivatives (10%*), Vegetable Protein Extracts, Oils and Fats, Derivatives of Vegetable Origin, Minerals, Yeasts, *equivalent to 20% rehydrated meat and animal derivatives, with min. 4% chicken and min. 4% duck",Nan,Protein:30%Fat content:11%Crude ash:8%Crude fibres:3%Essential fatty acids:1.8%Nutritional Additives:IU/kgVit A:12 500Vit D3:1 000mg/kgmg/kgFerrous sulphate monohydrate:145Calcium iodate anhydrous2.4Cupric sulphate pentahydrate:35Manganous sulphate monohydrate:15Zinc sulphate monohydrate:182Sodi,https://www.tesco.com/groceries/en-GB/products/292631912
Bakers Complete Meaty Meals Beef 2.7Kg,(18),4.9,6.00,Complete Pet Food for Adult Dogs,"Cereals (Wholegrains 45%), Meat and Animal Derivatives (15%*), Vegetable Protein Extracts, Glycerol, Oils and Fats, Propylene Glycol, Minerals, Derivatives of Vegetable Origin, *Equivalent to 30% Rehydrated Meat and Animal Derivatives, with min. 14% Beef",Nan,Protein:21.0%Fat content:10.0%Crude ash:8.0%Crude fibres:2.0%Moisture:15.0%Nutritional additives:IU/kg:Vit. A:17 500Vit. D3:1 020Vit. E:83-mg/kg:Ferrous sulphate monohydrate(Fe: 72)Calcium iodate anhydrous(I: 1.8)Cupric sulphate pentahydrate(Cu: 8)Manganous sulphate monohydrate(Mn:,https://www.tesco.com/groceries/en-GB/products/278432092
Harringtons Complete Dog Lamb & Rice 5Kg,(5),4.2,9.00,Caring for the Environment,"26% Lamb and Meat Meals (6.5% Dried Lamb*), Rice (20%), Maize, Barley, Poultry Fat, Poultry Gravy, Beet Pulp, Linseed, Minerals, Seaweed (0.1%), FOS (0.1%), Yucca Extract (0.01%), *6.5% Dried Lamb, equivalent to 26g Lamb in every 100g Kibble",Nan,"Protein21.5%Fat Content10%Crude Fibre3%Crude Ash9%Omega 61.7%Omega 30.5%Vitamin A15,000 iuVitamin D31500 iuVitamin E100mgIron (Iron Sulphate Monohydrate)50 mgZinc (Zinc Sulphate Monohydrate)50 mgManganese (Manganous Oxide)40 mgCopper (Copper (II) Sulphate Pentahydrate)5 mgIodine (Calcium Iodate Anhydrous)1 mgSelenium (Sodium Selenite)0.1 mgAddi",https://www.tesco.com/groceries/en-GB/products/268347507
Felix As Good As It Looks Mixed Variety Beef 12X100g,(69),4.8,3.49,"To find out more about Felix, play games, join promotions and much more, go to: www.catslikefelix.co.uk","Keep pet food in a cool and dry place.Best before date, registration and batch number: see coding on back or base of the pouch.",Nan,Moisture:82.0%Protein:11.5%Fat content:2.5%Crude ash:2.5%Crude fibres:0.05%Linoleic acid (omega 6 FA):0.4%Nutritional additives:IU/kg:Vit. A:585Vit. D3:90Vit. E:13-mg/kg:Ferrous sulphate monohydrate:20Calcium iodate anhydrous:0.26Cupric sulphate pentahydrate:2.3Manganous sulphate ,https://www.tesco.com/groceries/en-GB/products/296745132
Purina One Cat Adult Salmon & Whole Grain 800G,(255),4.9,5.50,Complete pet food for adult cats.,"Salmon (17%), Dried Poultry Protein, Wholegrain Wheat (17%), Maize, Soya Meal, Wheat Gluten Meal, Maize Gluten Meal, Animal Fat, Dried Chicory Root, Maize Grits, Dried Beet Pulp, Minerals, Digest (with added heat treated Lactobacillus Delbrueckii and Fermentum Powder 0.025%), Yeast",Nan,Protein:34.0%Fat content:14.0%Crude ash:7.5%Crude fibres:2.5%Omega 6 fatty acids:2.0%Nutritional additives:IU/kg:Vit A:33 000Vit D3:1 000Vit E:460-mg/kgVit C:140Taurine:700Ferrous sulphate monohydrate:204Calcium iodate anhydrous:2.6Cupric sulphate pentahydrate:41Manganous s,https://www.tesco.com/groceries/en-GB/products/257972699
Naturo Dog Grain Free Variety 400G 6 Pack,(3),5,5.50,Naturo is a complete pet food for adult dogs.,Store in a cool dry place. After opening keep unused food in a lidded container. Keep refrigerated and use within 72 hours.,Nan,"Crude Protein9%Crude Fat7%Crude Fibre0.5%Crude Ash3.5%Moisture75%Vitamin A3000IUVitamin D3350IUVitamin E40mgZinc (Zinc Sulphate, Monohydrate)25mgIron (Iron Sulphate, Monohydrate)20mgManganese (Manganous Sulphate, Monohydrate)3.75mgKcal/1",https://www.tesco.com/groceries/en-GB/products/298437062
Tesco Large Meadow Hay Bedding 1.5Kg,(3),2.7,3.00,Natural Meadow Hay,"Store in a cool, dry place ",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296983402
Pedigree Denta Stix Large Dogs 7 Stick,(113),4.8,1.50,Developed with our nutritionists and veterinarians at The WALTHAM Centre,"Cereals, Derivatives of Vegetable Origin, Minerals (including 2.3% Sodium Tripolyphosphate), Meat and Animal Derivatives, Oils and Fats",Nan,"Protein:9.6Fat content:1.8Inorganic matter:5.7Crude fibres:0.40Energy:320 kcal/100 gVitamin E:1365 mgZinc (Zinc sulphate, hep",https://www.tesco.com/groceries/en-GB/products/259013202
Tesco Cuts Mixed Selection Cat Food 48X100g,(3),4.7,8.50,A complete pet food for adult cats aged 1 - 7 years,"CompositionWith Lamb in GravyMeat and Animal Derivatives (42%, including 4% Lamb), Derivatives of Vegetable Origin (0.08% Chicory), Minerals, Various Sugars, Oils and Fats.With Beef in GravyMeat and Animal Derivatives (42%, including 4% Beef), Derivatives of Vegetable Origin (0.08% chicory), Minerals, Various Sugars, Oils and Fats.With Chicken in JellyMeat and Animal Derivatives (42%, including 4% Chicken), Minerals, Various Sugars, Oils and Fats, Derivatives of Vegetable Origin (0.08% chicory).With Tuna in JellyMeat and Animal Derivatives (37%), Fish and Fish Derivatives (4% Tuna), Minerals, Various Sugars, Oils and Fats, Derivatives of Vegetable Origin (0.08% chicory).Additives (For all Varieties):Nutritional Additives per Kg (For all Varieties):Vitamin D3 100 IU, Iodine (Calcium Iodate Anhydrous) 0.5 mg, Zinc (Zinc Sulphate Monohydrate) 14 mg, Taurine 450 mg.Technological additives per Kg (For all Jelly Varieties): Cassia Gum 1.7g.Analytical Constituents (For all Varieties).Protein    8.0%Crude Fibre    0.5%Fat content    6.5%Inorganic matter    2.0%Moisture    82.0%Calcium    0.3%Omega 6    1.0%Calories    88 per 100g",Nan,,https://www.tesco.com/groceries/en-GB/products/280307722
Pedigree Pouch Jelly Puppy Pack 12X100g,(39),4.3,3.49,Pedigree® offer a complete range of tasty and wholesome dog food and dog treats,"Best before date: see side. Batch number, Factory Identification Number: see individual pack.",Nan,"Protein:8.5Fat content:6.5Inorganic matter:2.5Crude fibre:0.30Moisture:79.5Calcium:0.40Pphosphorus:0.30Vitamin D3:150 IUVitamin E: 60.0 mgCopper (Copper (II) sulphate pentahydrate):2.1 mgIodine (Calcium iodate, anhydrous):0.35 mgIron (Iron (II) sulphate monohydrate):4.5 mgManganese (Manganous sulphate, monohydrate):2.7 mgZinc (Zinc sulphate, mono",https://www.tesco.com/groceries/en-GB/products/284829985
Felix Goody Bag Maxi Pack Mix Original 200G,(17),5,2.49,Complementary pet food for adult cats,"Meat and Animal Derivatives (34%)*, Cereals, Oils and Fats, Vegetable Protein Extracts, Minerals, Various Sugars, Yeast, Fish and Fish Derivatives, (*Equivalent to 50% Rehydrated Meat and Animal Derivatives, with 10% Chicken, 2% Liver and 0.5% Turkey)",Nan,Protein35.0%Fat content19.5%Crude ash8.5%Crude fibres0.5%Omega 6 fatty acids:2.6%Nutritional additives:IU/kg:Vit A:32 000Vit D3:1 000Vit E:170-mg/kg:Ferrous sulphate monohydrate:(Fe: 100)Calcium Iodate anhydrous:(I: 2.7)Cupric sulphate pentahydrate:(Cu: 16)Manganous sulphate monohydrate:(Mn: 50),https://www.tesco.com/groceries/en-GB/products/295446009
Pedigree Dentastix Fresh Large Dog 7 Stick,(4),5,1.75,Complementary pet food for dogs over 4 months.,"Cereals, Derivatives of Vegetable Origin (including 0.2% Decaffeinated Green Tea Extract), Minerals (including 2.3% Sodium Tripolyphosphate), Meat and Animal Derivatives, Oils and Fats (including 0.03% Eucalyptus Oil)",Nan,Protein:8.1Fat content:1.3Inorganic matter:6.3Crude fibres:0.20Moisture:15.4Energy:301 kcal/100 gVitamin E:1365 mgZinc (Zinc sulphate hep,https://www.tesco.com/groceries/en-GB/products/276786015
Harringtons Complete Dogfood Lamb & Rice 2Kg,(43),4.7,3.95,Caring for the Environment,"26% Lamb and Meat Meals (6.5% Dried Lamb*), Rice (20%), Maize, Barley, Poultry Fat, Poultry Gravy, Beet Pulp, Linseed, Minerals, Seaweed (0.1%), FOS (0.1%), Yucca Extract (0.01%), *6.5% Dried Lamb, equivalent to 26g Lamb in every 100g Kibble",Nan,"Protein21.5%Fat Content10%Crude Fibre3%Crude Ash9%Omega 61.7%Omega 30.5%Vitamin A15,000 iuVitamin D31500 iuVitamin E100mgIron (Iron Sulphate Monohydrate)50 mgZinc (Zinc Sulphate Monohydrate)50 mgManganese (Manganous Oxide)40 mgCopper (Copper (II) Sulphate Pentahydrate)5 mgIodine (Calcium Iodate Anhydrous)1 mgSelenium (Sodium Selenite)0.1 mgAdditi",https://www.tesco.com/groceries/en-GB/products/264233493
Harringtons Complete Dogfood Turkey & Vegetable 2Kg,(46),4.7,3.95,Caring for the Environment,"26% Turkey and Meat Meals (6.5% Dried Turkey*), Rice, Maize, Barley, Peas (4%), Poultry Fat, Poultry Gravy, Beet Pulp, Linseed, Minerals, Seaweed (0.1%), FOS (0.1%), Yucca Extract (0.01%), *6.5% Dried Turkey, equivalent to 26g Turkey in every 100g Kibble",Nan,"Protein21.5%Fat Content10%Crude Fibre3%Crude Ash8.5%Omega 61.9%Omega 30.5%Vitamin A15,000 iuVitamin D31500 iuVitamin E100mgIron (Iron Sulphate Monohydrate)50 mgZinc (Zinc Sulphate Monohydrate)50 mgManganese (Manganous Oxide)40 mgCopper (Copper (II) Sulphate Pentahydrate)5 mgIodine (Calcium Iodate Anhydrous)1 mgSelenium (Sodium Selenite)0.1 mgAddi",https://www.tesco.com/groceries/en-GB/products/264233556
Wild Bird Treats 50 Fat Balls 4Kg,(9),3.1,5.00,A complementary food for wild birds.,"Wheat, Minerals, Beef Suet, Sunflower Seeds",Nan,,https://www.tesco.com/groceries/en-GB/products/304793989
Whiskas Adult Complete Duck & Turkey 2Kg,No ratings yet,Nan,3.99,Complete Dry Pet Food for Adult Cats.,"Cereals, Meat and Animal Derivatives (30%, including 4% Duck and 4% Turkey in the Light Brown Kibbles*), Oils and Fats, Derivatives of Vegetable Origin, Minerals, Vegetable Protein Extracts, Vegetables (including 0.5% Dried Carrots (Equivalent to 4% Carrots) in the Orange Kibbles and 1% Dried Peas (equivalent to 4% Peas) in the Green Kibbles*), *Light Brown Kibble typically 49% of product, Orange Kibble and Green Kibble both typically 8% of product each",Nan,"Protein:30.0Fat content:12.3Inorganic matter:8.2Crude fibre:1.8Omega 6 fatty acids:2.6Vitamin A:6409 IUVitamin D3:707 IUVitamin E:131 mgTaurine:1772 mgCopper (Copper(II) sulphate pentahydrate):4.5 mgIodine (Potassium iodide):1.1 mgManganese (Manganous sulphate, monohydrate):14.5 mgSelenium (Sodium selenite):0.18 mgZinc (Zi",https://www.tesco.com/groceries/en-GB/products/263371474
Tesco Dry Food Mixer Adult Dog 4Kg,(3),4.7,3.40,A complementary dry pet food for adult dogs aged 1-7 years.,"CompositionCereals, Derivatives of Vegetable Origin, Meat and Animal Derivatives, Oils and Fats, Minerals.                            AdditivesPreservatives, Antioxidants.Nutritional Additives per Kg:Vitamin A  13, 600 IU, Vitamin D3  1, 200 IU, Vitamin E  56mg, Iodine (Calcium Iodate Anhydrous) 2mg, Selenium (Sodium Selenite) 0.1mg, Copper (Copper (II) Sulphate Pentahydrate) 6mg, Iron (Iron (II) Sulphate Monohydrate) 48mg, Manganese (Manganese (II) Oxide) 40mg, Zinc (Zinc Oxide) 80mg.                             Analytical ConstituentsProtein             13.0%Crude Fibre     4.0%Fat Content     6.0%Inorganic Matter         5.5%Calcium           1.0%Calories           332 per 100g",Nan,,https://www.tesco.com/groceries/en-GB/products/278701684
Butcher's Meaty Recipe In Jelly Dog Food 12X400g,(9),3.6,7.00,Follow Us,"Keep in a cool dry place.Best before end, see base of can.",Nan,Protein7.5Crude Fibre0.2Fat Content5Crude Ash*2Moisture82Nutritional Additives(per kg):Vitamin A1250 I.U.Vitamin D3250 I.U.Trace Elements(mg/kg):Zinc (3b605)20Manganese (3b503)2.5Iodine (3b202)0.5Technological Additives(g/kg):Natural Cassia Gum1Vitamins:-*Do,https://www.tesco.com/groceries/en-GB/products/302054900
Tesco 12 Mixed Variety Tinned Dog Food 6X395g 6X400g,(3),4.3,5.00,A complete pet food for adult dogs aged 1-7years.,"Loaf with Chicken Composition: Meat and Animal Derivatives (42% including 4% Chicken), Cereals, Minerals, Various Sugars.Additives:Nutritional Additives per Kg: Vitamin A 1250 IU, Vitamin D3 250 IU, Zinc (Zinc Sulphate Monohydrate) 20mg, Manganese (Manganous Sulphate Monohydrate) 2.5mg, Iodine (Calcium Iodate Anhydrous) 0.5 mg.Technological Additives per Kg: Cassia Gum 1.4gAnalytical Constituents: Protein 8.5%, Crude fibre 0.4%, Fat content 5.0%, Inorganic matter 2.0%, Moisture 80.0%, Calcium 0.4%.Calories: 96 per 100gChunks in Jelly with BeefComposition: Meat and Animal Derivatives (44% including 4% Beef), Cereals, Minerals.AdditivesColourants.Nutritional Additives per Kg: Vitamin A 1250 IU, Vitamin D3 250 IU, Zinc (Zinc Sulphate Monohydrate) 20mg, Manganese (Manganous Sulphate Monohydrate) 2.5mg, Iodine (Calcium Iodate Anhydrous) 0.5 mg.Technological Additives per Kg: Cassia Gum 1.6g.Analytical Constituents: Protein 7.5%, Crude fibre 0.5%, Fat content 5.0%, Inorganic matter 2.0%, Moisture 81.0%, Calcium 0.4%.Calories 92 per 100g Chunks in Jelly with ChickenComposition: Meat and Animal Derivatives (44% including 4% Chicken), Cereals, Minerals.AdditivesNutritional Additives per Kg: Vitamin A 1250 IU, Vitamin D3 250 IU, Zinc (Zinc Sulphate Monohydrate) 20mg, Manganese (Manganous Sulphate Monohydrate) 2.5mg, Iodine (Calcium Iodate Anhydrous) 0.5mg.Technological Additives per Kg: Cassia Gum 1.6g.Analytical Constituents: Protein 7.5%, Crude fibre 0.5%, Fat content 5.0%, Inorganic matter 2.0%, Moisture 81.0%, Calcium 0.4%.Calories: 92 per 100g. Loaf with LambComposition: Meat & Animal Derivatives (43% including 4% Lamb), Cereals, Minerals, Various Sugars.AdditivesColourants.Nutritional Additives per Kg: Vitamin A 1250 IU, Vitamin D3 250 IU, Zinc (Zinc Sulphate Monohydrate) 20mg, Manganese (Manganous Sulphate Monohydrate) 2.5mg, Iodine (Calcium Iodate Anhydrous) 0.5mg.Technological Additives per Kg: Cassia Gum 1.4mgAnalytical Constituents Protein 8.5%, Crude fibre 0.4%, Fat content 5.0%, Inorganic matter 2.0%, Moisture 80.0%, Calcium 0.4%.Calories: 96 per 100g. ",Nan,,https://www.tesco.com/groceries/en-GB/products/274777513
Winalot Dog Food Pouches Mixed In Gravy 12X100g,(36),4.6,2.99,For further information please go to: www.winalot-dog.co.uk,"Keep pet food in a cool and dry place.Best before date, registration and batch numbers: see coding on the bottom of the pack",Nan,Moisture82.5%Protein6.5%Fat content3%Crude ash1.8%Crude fibre0.1%Nutritional additives:IU/kg:Vit A:1476Vit D3:141-mg/kg:Iron (II) sulphate monohydrate:(Fe: 9.9)Calcium iodate anhydrous:(I: 0.33)Copper (II) sulphate pentahydrate:(Cu: 1.,https://www.tesco.com/groceries/en-GB/products/291683206
Whiskas Pouches Favourites Adult 12 X 100G,(1),5,2.99,Developed with our nutritionists and veterinarians at the Waltham Centre.,"Best before date: see side. Batch number, Factory Identification Number: see individual pack.",Nan,"Protein:8.5Fat content:4.5Inorganic matter:1.8Crude fibre:0.30Moisture:84.5Calcium:0.32Phosphorus:0.22Vitamin B1:29.4 mgVitamin D3:250 IU (Vitamin D3 not supplemented in fish varieties)Vitamin E:19.6 mgCopper (Copper(II) sulphate pentahydrate):1.3 mgIodine (Calcium iodate, anhydrous):0.24 mgIron (Iron(II) sulphate monohydrate):11.9 mgManganese (Manganous sulphate, monohydrate):2.4 mgZinc (Zinc sulphate, mono",https://www.tesco.com/groceries/en-GB/products/256902520
Go Cat Crunchy & Tender Salmon Tuna & Vegetable 800G,(1),3,1.99,"Our cats are natural explorers, alive to everything in their world. A good diet is essential to nourish your explorer's free natural love of discovery. And you want to ensure your cat enjoys the food he eats.","Cereals, Meat and Animal Derivatives, Vegetable Protein Extracts, Oils and Fats, Fish and Fish Derivatives (3.2%*), Glycerol, Derivatives of Vegetable Origin, Minerals, Various Sugars, Vegetables (min. 4% Vegetables), Yeasts, *Equivalent to 8% Rehydrated Fish and Fish Derivatives, with min. 4% Salmon, min. 4% Tuna",Nan,Protein:30%Fat content:  11%Crude ash:8%Crude fibres:3%Omega 3 fatty acids:0.25% (Softer kibbles contain 15% more Omega 3 than crunchy kibbles)Nutritional Additives:IU/kgVit A:12 500Vit D3:1 000-mg/kgFerrous sulphate monohydrate:145Calcium iodate anhydrous:2.4Cupric sulphate pentahydrate:35Manganous sulphate monohydrate:15Zinc sulphate monohydrate:182Sodiu,https://www.tesco.com/groceries/en-GB/products/276798410
Tesco Dog Tender Pate 6 X 150G,No ratings yet,Nan,2.30,A complete pet food for adult dogs aged 1 - 7 Years.,"Composition:With LambMeat and Animal Derivatives (60%, including 4% Lamb), Minerals, Oils and Fats, Various Sugars, Derivatives of Vegetable origin.With BeefMeat and Animal Derivatives (60%, including 4% Beef), Minerals, Oils and Fats, Various Sugars, Derivatives of Vegetable Origin.With GameCompositionMeat and Animal Derivatives (60%, including 4% Game), Minerals, Oils & Fats, Various Sugars, Derivatives of Vegetable Origin. Additives (For all varieties)Additives:Nutritional Additives per Kg: Vitamin D3 140 IU, Zinc (Zinc Sulphate Monohydrate) 12 mg, Manganese (Manganese (II) oxide) 1 mg, Copper (Copper (II) Sulphate Pentahydrate) 0.5 mg, Iodine (Calcium Iodate Anhydrous) 0.3 mg.Technological Additives per Kg: Preservatives.Analytical Constituents:Protein 9.0%Crude fibre 0.5%Fat content 5.0%Inorganic matter 2.0%Moisture 82.0%Calcium 0.3% Omega 6 0.08%Calories 88 per 100g",Nan,,https://www.tesco.com/groceries/en-GB/products/301744638
Whiskas Cat Food 1+ Poultry Selection In Jelly 12X100g,(1),5,2.99,"Delicious cat food slices for a convenient and fresh feline meal. Our Whiskas 1+ range offers a variety of tailored cat food meals, that are perfectly balanced to help your cat stay happy and healthy. These 100g Whiskas cat food pouches are available in a variety of tastes and textures. Whiskas delicious cat food in jelly meals and cat treats are formulated for your cat's diet. A 100% Complete and Balanced pet food. 100g Whiskas wet cat food pouches with Poultry in Jelly.","Serve at room temperature, surplus food can be refrigerated for up to 2 days.Best before date: see side. Batch number, Factory Identification Number: see individual pack.",Nan,Protein:9Fat content:4.7Inorganic matter:1.8Crude fibres:0.3Moisture:84Vitamin B1:28.6 mgVitamin D3:250 IUVitamin E:19 mgCalcium iodate anhydrous:0.3 mgCupric sulphate pentahydrate:10 mgFerrous sulphate monohydrate:31.7 mgManganous sulphate monohydrate:5.95 mgZinc sulphate mon,https://www.tesco.com/groceries/en-GB/products/256082665
Whiskas Cat Food 1+ Fish Selection In Jelly 12X100g,No ratings yet,Nan,2.99,Complete Wet Pet Food for Adult Cats.,"Serve food at room temperature, surplus food can be chilled for up to 2 days.Best before date: see side. Batch number, Factory Identification Number: see individual pack.",Nan,"Protein:8.5Fat content:4.5Inorganic matter:1.8Crude fibre:0.30Moisture:84.5Calcium:0.32Phosphorus:0.22Vitamin B1:29.4 mgVitamin E:19.6 mgCopper (Copper(II) sulphate pentahydrate):1.3 mgIodine (Calcium iodate, anhydrous):0.24 mgIron (Iron(II) sulphate monohydrate):11.9 mgManganese (Manganous sulphate, monohydrate):2.4 mgZinc (Zinc sulphate, mono",https://www.tesco.com/groceries/en-GB/products/257579595
Whiskas Complete Senior With Chicken 825G,(1),5,2.25,Developed with our nutritionists and veterinarians of the Waltham Centre,"Cereals, Meat and Animal Derivatives (29%, including 4% Chicken in the Light Brown Kibbles*), Derivatives of Vegetable Origin, Oils and Fats, Vegetable Protein Extracts, Minerals, Vegetables (including 0.5% Dried Carrots (equivalent to 4% Carrots in the Orange Kibbles and 1% Dried Peas (equivalent to 4% Peas) in the Green Kibbles*), *Light Brown Kibble typically 49% of product, Orange Kibble and Green Kibble Both Typically 8% of product each",Nan,"Protein:30.0Fat content:12.0Inorganic matter:7.7Crude fibre:1.8Calcium:1.2Magnesium:0.11Omega 6 fatty acids:2.5Phosphorus:0.90Vitamin A:12324 IUVitamin D3:1359 IUVitamin E:538 mgTaurine:4041 mgCopper (Copper (II) sulphate pentahydrate):4.5mgIodine (Potassium iodide):1.1 mgManganese (Manganous sulphate, monohydrate):16.3 mgSelenium (Sodium selenite):0.16 mgZinc (Z",https://www.tesco.com/groceries/en-GB/products/284799852
Dreamies Cat Treats With Chicken Mega Pack 200G,(1),5,2.69,"Cats go mad for the irresistible taste of Dreamies cat treats. Deliciously crunchy on the outside, soft on the inside; cats simply can't resist the great taste of Dreamies treats for cats. So go on, give the bag a shake and watch your cat come running.","Cereals, Meat and Animal derivatives (including 4% Chicken), Oils and Fats, Derivatives of Vegetable Origin, Vegetable Protein Extracts, Minerals",Nan,Protein:31Fat content:21Inorganic matter:10Crude fibres:1.7Energy:416 kcal/100 gVitamin A:6460 IUVitamin B1:9.9 mgVitamin B2:16.9 mgVitamin B6:4.4 mgVitamin D3:713 IUVitamin E:115 mgCupric sulphate pentahydrate:26.7 mgManganous sulphate monohydrate:43.4 mgPotassium iodide:2.2 mgZ,https://www.tesco.com/groceries/en-GB/products/302554343
Sheba Soup Pouches Tuna 4X40g,(3),3.7,2.10,Complementary Pet Food For Adult Cats.,"Fish and Fish Derivatives (25%, including 4% Tuna Fillets), Derivatives of Vegetable Origin, Vegetables, Meat and Animal Derivatives, Minerals",Nan,,https://www.tesco.com/groceries/en-GB/products/293638771
Tesco Pocket Pillow Chicken & Cheese Cat Treats 250G,(3),5,2.00,A complementary pet food for cats.,"Composition:Cereals, Meat and Animal Derivatives (16%, including 10% Chicken), Oils and Fats, Vegetable Protein Extracts, Fish and Fish Derivatives, Milk and Milk Derivatives (4% Cheese), Derivatives Of Vegetable Origin, Minerals.Additives: Colourants.  Nutritional Additives per Kg: Vitamin A 9000 IU, Vitamin D3 630 IU, Vitamin E 90mg, Taurine 1000 mg.Analytical Constituents:Protein: 31.0%, Crude Fibre: 1.5%, Fat Content: 20.0%, Inorganic Matter: 6.0% Calories  417 per 100g ",Nan,,https://www.tesco.com/groceries/en-GB/products/305049205
Felix Crispies Beef & Chicken 45G,(59),5,0.89,Complementary pet food for adult cats,"Cereals, Meat and Animal Derivatives (30%*), Oils and Fats, Vegetable Protein Extract, Minerals, Various Sugars, Yeast, (* equivalent to 45% Rehydrated Meat and Animal Derivatives, with 8% Beef and 10% Chicken)",Nan,Protein:31%Fat content:15.5%Crude ash:7.5%Crude fibres:0.5%Omega 6 fatty acids:2.3%Nutritional additives:IU/kg:Vit A:34 400Vit D3:1 100Vit E:180Ferrous sulphate monohydrate:(Fe: 83)Calcium iodate anhydrous:(I: 2.1)Cupric sulphate pentahydrate:(Cu: 12)Manganous sulphate monohydrate:(Mn: 39),https://www.tesco.com/groceries/en-GB/products/278501990
Cesar Classics Dog Food Selection 8 X 150G,(1),5,3.99,Complete Wet pet food for adult dogs.,"Best before date, see side. Batch number, Factory Identification Number: see individual pack.",Nan,"Protein:10.0Fat content:5.0Inorganic matter:2.3Crude fibre:0.50Moisture:80.0Vitamin D3250 IUCopper (Copper(II) sulphate pentahydrate):1.1 mgIodine (Calcium iodate, anhydrous):0.23 mgIron (Iron(II) sulphate monohydrate):3.0 mgManganese (Manganous sulphate, monohydrate):1.8 mgZinc (Zinc sulphate, monohydrate):16.2 mgCassia",https://www.tesco.com/groceries/en-GB/products/305044153
